ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:    3607       221.6912       154.4293         0.0000         0.0000          -7659.9462       783.8122         0.0000         0.0000         0.0000          -6500.0135         0.0000     -6500.0135     -6500.0135         0.0000          -1520.0536     -1559.2345     23823.1240     -1520.0536     -1559.2345
ENERGY:    3608       221.6834       154.4315         0.0000         0.0000          -7659.9363       783.8088         0.0000         0.0000         0.0000          -6500.0125         0.0000     -6500.0125     -6500.0125         0.0000          -1520.3067     -1559.2523     23823.1240     -1520.3067     -1559.2523
ENERGY:    3609       221.6904       154.4295         0.0000         0.0000          -7659.9453       783.8119         0.0000         0.0000         0.0000          -6500.0135         0.0000     -6500.0135     -6500.0135         0.0000          -1520.0794     -1559.2370     23823.1240     -1520.0794     -1559.2370
ENERGY:    3610       239.3730       154.1600         0.0000         0.0000          -7658.8358       785.3959         0.0000         0.0000         0.0000          -6479.9070         0.0000     -6479.9070     -6479.9070         0.0000          -1566.0268     -1537.5512     23823.1240     -1566.0268     -1537.5512
ENERGY:    3611       221.6152       154.3627         0.0000         0.0000          -7659.8799       783.8444         0.0000         0.0000         0.0000          -6500.0576         0.0000     -6500.0576     -6500.0576         0.0000          -1519.1504     -1558.8794     23823.1240     -1519.1504     -1558.8794
ENERGY:    3612       221.5963       154.3885         0.0000         0.0000          -7659.9077       783.8280         0.0000         0.0000         0.0000          -6500.0948         0.0000     -6500.0948     -6500.0948         0.0000          -1519.3807     -1559.0759     23823.1240     -1519.3807     -1559.0759
ENERGY:    3613       221.5952       154.3859         0.0000         0.0000          -7659.9051       783.8294         0.0000         0.0000         0.0000          -6500.0946         0.0000     -6500.0946     -6500.0946         0.0000          -1519.3518     -1559.0624     23823.1240     -1519.3518     -1559.0624
ENERGY:    3614       221.5962       154.3883         0.0000         0.0000          -7659.9074       783.8281         0.0000         0.0000         0.0000          -6500.0948         0.0000     -6500.0948     -6500.0948         0.0000          -1519.3775     -1559.0743     23823.1240     -1519.3775     -1559.0743
ENERGY:    3615       221.5963       154.3885         0.0000         0.0000          -7659.9076       783.8280         0.0000         0.0000         0.0000          -6500.0948         0.0000     -6500.0948     -6500.0948         0.0000          -1519.3804     -1559.0757     23823.1240     -1519.3804     -1559.0757
ENERGY:    3616       221.5963       154.3885         0.0000         0.0000          -7659.9077       783.8280         0.0000         0.0000         0.0000          -6500.0948         0.0000     -6500.0948     -6500.0948         0.0000          -1519.3807     -1559.0759     23823.1240     -1519.3807     -1559.0759
ENERGY:    3617       236.9802       154.4609         0.0000         0.0000          -7664.1790       785.4588         0.0000         0.0000         0.0000          -6487.2791         0.0000     -6487.2791     -6487.2791         0.0000          -1611.8029     -1551.1277     23823.1240     -1611.8029     -1551.1277
ENERGY:    3618       221.8629       154.3752         0.0000         0.0000          -7660.3650       783.8919         0.0000         0.0000         0.0000          -6500.2350         0.0000     -6500.2350     -6500.2350         0.0000          -1523.8071     -1559.6951     23823.1240     -1523.8071     -1559.6951
ENERGY:    3619       221.8235       154.3763         0.0000         0.0000          -7660.3189       783.8846         0.0000         0.0000         0.0000          -6500.2345         0.0000     -6500.2345     -6500.2345         0.0000          -1523.3004     -1559.6310     23823.1240     -1523.3004     -1559.6310
ENERGY:    3620       221.8479       154.3756         0.0000         0.0000          -7660.3478       783.8892         0.0000         0.0000         0.0000          -6500.2351         0.0000     -6500.2351     -6500.2351         0.0000          -1523.6155     -1559.6697     23823.1240     -1523.6155     -1559.6697
ENERGY:    3621       221.8437       154.3757         0.0000         0.0000          -7660.3429       783.8884         0.0000         0.0000         0.0000          -6500.2351         0.0000     -6500.2351     -6500.2351         0.0000          -1523.5618     -1559.6634     23823.1240     -1523.5618     -1559.6634
ENERGY:    3622       221.8479       154.3756         0.0000         0.0000          -7660.3478       783.8892         0.0000         0.0000         0.0000          -6500.2351         0.0000     -6500.2351     -6500.2351         0.0000          -1523.6155     -1559.6697     23823.1240     -1523.6155     -1559.6697
ENERGY:    3623       228.1794       154.1764         0.0000         0.0000          -7660.7512       785.0432         0.0000         0.0000         0.0000          -6493.3524         0.0000     -6493.3524     -6493.3524         0.0000          -1557.8255     -1548.0873     23823.1240     -1557.8255     -1548.0873
ENERGY:    3624       221.7070       154.3133         0.0000         0.0000          -7660.4231       783.9665         0.0000         0.0000         0.0000          -6500.4364         0.0000     -6500.4364     -6500.4364         0.0000          -1522.8702     -1559.2511     23823.1240     -1522.8702     -1559.2511
ENERGY:    3625       221.7910       154.2817         0.0000         0.0000          -7660.4657       784.0263         0.0000         0.0000         0.0000          -6500.3666         0.0000     -6500.3666     -6500.3666         0.0000          -1523.3490     -1558.8188     23823.1240     -1523.3490     -1558.8188
ENERGY:    3626       221.7098       154.3099         0.0000         0.0000          -7660.4274       783.9721         0.0000         0.0000         0.0000          -6500.4356         0.0000     -6500.4356     -6500.4356         0.0000          -1522.8852     -1559.2118     23823.1240     -1522.8852     -1559.2118
ENERGY:    3627       221.7072       154.3129         0.0000         0.0000          -7660.4234       783.9671         0.0000         0.0000         0.0000          -6500.4362         0.0000     -6500.4362     -6500.4362         0.0000          -1522.8681     -1559.2439     23823.1240     -1522.8681     -1559.2439
ENERGY:    3628       221.7070       154.3132         0.0000         0.0000          -7660.4231       783.9666         0.0000         0.0000         0.0000          -6500.4363         0.0000     -6500.4363     -6500.4363         0.0000          -1522.8691     -1559.2496     23823.1240     -1522.8691     -1559.2496
ENERGY:    3629       221.7070       154.3133         0.0000         0.0000          -7660.4231       783.9665         0.0000         0.0000         0.0000          -6500.4364         0.0000     -6500.4364     -6500.4364         0.0000          -1522.8702     -1559.2511     23823.1240     -1522.8702     -1559.2511
ENERGY:    3630       232.0081       154.3631         0.0000         0.0000          -7663.2118       785.6040         0.0000         0.0000         0.0000          -6491.2366         0.0000     -6491.2366     -6491.2366         0.0000          -1546.4887     -1546.1720     23823.1240     -1546.4887     -1546.1720
ENERGY:    3631       221.8012       154.3011         0.0000         0.0000          -7660.7653       784.0707         0.0000         0.0000         0.0000          -6500.5922         0.0000     -6500.5922     -6500.5922         0.0000          -1520.7569     -1558.9355     23823.1240     -1520.7569     -1558.9355
ENERGY:    3632       222.0667       154.2947         0.0000         0.0000          -7661.0242       784.1657         0.0000         0.0000         0.0000          -6500.4971         0.0000     -6500.4971     -6500.4971         0.0000          -1519.9410     -1558.4496     23823.1240     -1519.9410     -1558.4496
ENERGY:    3633       221.8202       154.3004         0.0000         0.0000          -7660.7912       784.0796         0.0000         0.0000         0.0000          -6500.5910         0.0000     -6500.5910     -6500.5910         0.0000          -1520.6388     -1558.8922     23823.1240     -1520.6388     -1558.8922
ENERGY:    3634       221.8030       154.3011         0.0000         0.0000          -7660.7679       784.0716         0.0000         0.0000         0.0000          -6500.5922         0.0000     -6500.5922     -6500.5922         0.0000          -1520.7454     -1558.9320     23823.1240     -1520.7454     -1558.9320
ENERGY:    3635       221.8025       154.3011         0.0000         0.0000          -7660.7672       784.0714         0.0000         0.0000         0.0000          -6500.5922         0.0000     -6500.5922     -6500.5922         0.0000          -1520.7486     -1558.9330     23823.1240     -1520.7486     -1558.9330
ENERGY:    3636       221.8030       154.3011         0.0000         0.0000          -7660.7679       784.0716         0.0000         0.0000         0.0000          -6500.5922         0.0000     -6500.5922     -6500.5922         0.0000          -1520.7454     -1558.9320     23823.1240     -1520.7454     -1558.9320
ENERGY:    3637       233.0651       154.8772         0.0000         0.0000          -7662.8934       785.8027         0.0000         0.0000         0.0000          -6489.1484         0.0000     -6489.1484     -6489.1484         0.0000          -1593.6351     -1543.5718     23823.1240     -1593.6351     -1543.5718
ENERGY:    3638       221.7884       154.3427         0.0000         0.0000          -7661.0037       784.1717         0.0000         0.0000         0.0000          -6500.7009         0.0000     -6500.7009     -6500.7009         0.0000          -1523.4997     -1558.4073     23823.1240     -1523.4997     -1558.4073
ENERGY:    3639       221.7781       154.3382         0.0000         0.0000          -7660.9791       784.1605         0.0000         0.0000         0.0000          -6500.7023         0.0000     -6500.7023     -6500.7023         0.0000          -1523.1595     -1558.4666     23823.1240     -1523.1595     -1558.4666
ENERGY:    3640       221.7790       154.3387         0.0000         0.0000          -7660.9817       784.1616         0.0000         0.0000         0.0000          -6500.7024         0.0000     -6500.7024     -6500.7024         0.0000          -1523.1952     -1558.4631     23823.1240     -1523.1952     -1558.4631
ENERGY:    3641       221.7789       154.3386         0.0000         0.0000          -7660.9814       784.1615         0.0000         0.0000         0.0000          -6500.7024         0.0000     -6500.7024     -6500.7024         0.0000          -1523.1918     -1558.4637     23823.1240     -1523.1918     -1558.4637
ENERGY:    3642       221.7790       154.3387         0.0000         0.0000          -7660.9817       784.1616         0.0000         0.0000         0.0000          -6500.7024         0.0000     -6500.7024     -6500.7024         0.0000          -1523.1952     -1558.4631     23823.1240     -1523.1952     -1558.4631
ENERGY:    3643       230.9718       154.7378         0.0000         0.0000          -7663.4577       786.2475         0.0000         0.0000         0.0000          -6491.5006         0.0000     -6491.5006     -6491.5006         0.0000          -1507.6633     -1536.4033     23823.1240     -1507.6633     -1536.4033
ENERGY:    3644       221.7868       154.3434         0.0000         0.0000          -7661.2531       784.3091         0.0000         0.0000         0.0000          -6500.8139         0.0000     -6500.8139     -6500.8139         0.0000          -1517.7284     -1557.1598     23823.1240     -1517.7284     -1557.1598
ENERGY:    3645       221.7769       154.3426         0.0000         0.0000          -7661.2262       784.2937         0.0000         0.0000         0.0000          -6500.8130         0.0000     -6500.8130     -6500.8130         0.0000          -1518.2359     -1557.2993     23823.1240     -1518.2359     -1557.2993
ENERGY:    3646       221.7851       154.3432         0.0000         0.0000          -7661.2486       784.3066         0.0000         0.0000         0.0000          -6500.8136         0.0000     -6500.8136     -6500.8136         0.0000          -1517.8039     -1557.1774     23823.1240     -1517.8039     -1557.1774
ENERGY:    3647       221.7868       154.3434         0.0000         0.0000          -7661.2531       784.3091         0.0000         0.0000         0.0000          -6500.8139         0.0000     -6500.8139     -6500.8139         0.0000          -1517.7284     -1557.1598     23823.1240     -1517.7284     -1557.1598
ENERGY:    3648       229.9847       154.9399         0.0000         0.0000          -7663.0458       786.1667         0.0000         0.0000         0.0000          -6491.9545         0.0000     -6491.9545     -6491.9545         0.0000          -1547.6441     -1537.8290     23823.1240     -1547.6441     -1537.8290
ENERGY:    3649       221.7184       154.3746         0.0000         0.0000          -7661.4516       784.4397         0.0000         0.0000         0.0000          -6500.9189         0.0000     -6500.9189     -6500.9189         0.0000          -1516.6624     -1555.9887     23823.1240     -1516.6624     -1555.9887
ENERGY:    3650       221.7164       154.3712         0.0000         0.0000          -7661.4319       784.4261         0.0000         0.0000         0.0000          -6500.9183         0.0000     -6500.9183     -6500.9183         0.0000          -1516.7275     -1556.1120     23823.1240     -1516.7275     -1556.1120
ENERGY:    3651       221.7179       154.3740         0.0000         0.0000          -7661.4481       784.4374         0.0000         0.0000         0.0000          -6500.9188         0.0000     -6500.9188     -6500.9188         0.0000          -1516.6687     -1556.0055     23823.1240     -1516.6687     -1556.0055
ENERGY:    3652       221.7184       154.3745         0.0000         0.0000          -7661.4512       784.4394         0.0000         0.0000         0.0000          -6500.9189         0.0000     -6500.9189     -6500.9189         0.0000          -1516.6637     -1555.9915     23823.1240     -1516.6637     -1555.9915
ENERGY:    3653       221.7183       154.3745         0.0000         0.0000          -7661.4508       784.4392         0.0000         0.0000         0.0000          -6500.9189         0.0000     -6500.9189     -6500.9189         0.0000          -1516.6633     -1555.9920     23823.1240     -1516.6633     -1555.9920
ENERGY:    3654       221.7184       154.3745         0.0000         0.0000          -7661.4512       784.4394         0.0000         0.0000         0.0000          -6500.9189         0.0000     -6500.9189     -6500.9189         0.0000          -1516.6637     -1555.9915     23823.1240     -1516.6637     -1555.9915
ENERGY:    3655       230.6624       154.5114         0.0000         0.0000          -7665.1195       786.5068         0.0000         0.0000         0.0000          -6493.4389         0.0000     -6493.4389     -6493.4389         0.0000          -1551.1018     -1538.4174     23823.1240     -1551.1018     -1538.4174
ENERGY:    3656       221.8456       154.3766         0.0000         0.0000          -7661.8545       784.6098         0.0000         0.0000         0.0000          -6501.0226         0.0000     -6501.0226     -6501.0226         0.0000          -1516.7496     -1554.8370     23823.1240     -1516.7496     -1554.8370
ENERGY:    3657       226.2267       154.1836         0.0000         0.0000          -7662.7049       785.9934         0.0000         0.0000         0.0000          -6496.3012         0.0000     -6496.3012     -6496.3012         0.0000          -1525.0529     -1539.8463     23823.1240     -1525.0529     -1539.8463
ENERGY:    3658       221.7465       154.3266         0.0000         0.0000          -7661.9890       784.7670         0.0000         0.0000         0.0000          -6501.1490         0.0000     -6501.1490     -6501.1490         0.0000          -1514.2086     -1553.2735     23823.1240     -1514.2086     -1553.2735
ENERGY:    3659       221.7992       154.2994         0.0000         0.0000          -7662.0681       784.8702         0.0000         0.0000         0.0000          -6501.0994         0.0000     -6501.0994     -6501.0994         0.0000          -1513.1952     -1552.1869     23823.1240     -1513.1952     -1552.1869
ENERGY:    3660       221.7478       154.3237         0.0000         0.0000          -7661.9970       784.7771         0.0000         0.0000         0.0000          -6501.1483         0.0000     -6501.1483     -6501.1483         0.0000          -1514.0858     -1553.1668     23823.1240     -1514.0858     -1553.1668
ENERGY:    3661       221.7466       154.3263         0.0000         0.0000          -7661.9896       784.7680         0.0000         0.0000         0.0000          -6501.1487         0.0000     -6501.1487     -6501.1487         0.0000          -1514.1918     -1553.2587     23823.1240     -1514.1918     -1553.2587
ENERGY:    3662       221.7465       154.3266         0.0000         0.0000          -7661.9890       784.7671         0.0000         0.0000         0.0000          -6501.1489         0.0000     -6501.1489     -6501.1489         0.0000          -1514.2062     -1553.2713     23823.1240     -1514.2062     -1553.2713
ENERGY:    3663       221.7465       154.3266         0.0000         0.0000          -7661.9890       784.7670         0.0000         0.0000         0.0000          -6501.1490         0.0000     -6501.1490     -6501.1490         0.0000          -1514.2086     -1553.2735     23823.1240     -1514.2086     -1553.2735
ENERGY:    3664       226.3433       154.2872         0.0000         0.0000          -7664.9203       786.1864         0.0000         0.0000         0.0000          -6498.1035         0.0000     -6498.1035     -6498.1035         0.0000          -1540.0474     -1543.1580     23823.1240     -1540.0474     -1543.1580
ENERGY:    3665       221.9388       154.2951         0.0000         0.0000          -7662.5276       784.9952         0.0000         0.0000         0.0000          -6501.2986         0.0000     -6501.2986     -6501.2986         0.0000          -1514.9602     -1551.8135     23823.1240     -1514.9602     -1551.8135
ENERGY:    3666       224.7540       154.1772         0.0000         0.0000          -7663.8584       786.0492         0.0000         0.0000         0.0000          -6498.8780         0.0000     -6498.8780     -6498.8780         0.0000          -1541.6609     -1542.7374     23823.1240     -1541.6609     -1542.7374
ENERGY:    3667       221.8995       154.2624         0.0000         0.0000          -7662.8067       785.1873         0.0000         0.0000         0.0000          -6501.4575         0.0000     -6501.4575     -6501.4575         0.0000          -1516.4697     -1550.2685     23823.1240     -1516.4697     -1550.2685
ENERGY:    3668       224.2515       154.1618         0.0000         0.0000          -7664.6726       786.2054         0.0000         0.0000         0.0000          -6500.0539         0.0000     -6500.0539     -6500.0539         0.0000          -1507.9982     -1542.0232     23823.1240     -1507.9982     -1542.0232
ENERGY:    3669       221.9858       154.2267         0.0000         0.0000          -7663.3100       785.4412         0.0000         0.0000         0.0000          -6501.6563         0.0000     -6501.6563     -6501.6563         0.0000          -1510.2703     -1548.3306     23823.1240     -1510.2703     -1548.3306
ENERGY:    3670       223.3728       154.3351         0.0000         0.0000          -7664.6585       786.2642         0.0000         0.0000         0.0000          -6500.6864         0.0000     -6500.6864     -6500.6864         0.0000          -1529.7530     -1541.8115     23823.1240     -1529.7530     -1541.8115
ENERGY:    3671       221.9256       154.2435         0.0000         0.0000          -7663.7342       785.6850         0.0000         0.0000         0.0000          -6501.8801         0.0000     -6501.8801     -6501.8801         0.0000          -1512.0591     -1546.5331     23823.1240     -1512.0591     -1546.5331
ENERGY:    3672       224.3496       154.2777         0.0000         0.0000          -7665.4966       786.4657         0.0000         0.0000         0.0000          -6500.4036         0.0000     -6500.4036     -6500.4036         0.0000          -1508.9114     -1540.9124     23823.1240     -1508.9114     -1540.9124
ENERGY:    3673       222.0175       154.2439         0.0000         0.0000          -7664.1817       785.8696         0.0000         0.0000         0.0000          -6502.0506         0.0000     -6502.0506     -6502.0506         0.0000          -1507.7525     -1545.2752     23823.1240     -1507.7525     -1545.2752
ENERGY:    3674       222.1114       154.2451         0.0000         0.0000          -7664.3187       785.9276         0.0000         0.0000         0.0000          -6502.0347         0.0000     -6502.0347     -6502.0347         0.0000          -1506.8924     -1544.8828     23823.1240     -1506.8924     -1544.8828
ENERGY:    3675       222.0255       154.2440         0.0000         0.0000          -7664.1959       785.8754         0.0000         0.0000         0.0000          -6502.0509         0.0000     -6502.0509     -6502.0509         0.0000          -1507.6665     -1545.2457     23823.1240     -1507.6665     -1545.2457
ENERGY:    3676       222.0237       154.2440         0.0000         0.0000          -7664.1926       785.8741         0.0000         0.0000         0.0000          -6502.0509         0.0000     -6502.0509     -6502.0509         0.0000          -1507.6863     -1545.2527     23823.1240     -1507.6863     -1545.2527
ENERGY:    3677       222.0255       154.2440         0.0000         0.0000          -7664.1959       785.8754         0.0000         0.0000         0.0000          -6502.0509         0.0000     -6502.0509     -6502.0509         0.0000          -1507.6665     -1545.2457     23823.1240     -1507.6665     -1545.2457
ENERGY:    3678       223.0222       154.1848         0.0000         0.0000          -7664.7894       786.4882         0.0000         0.0000         0.0000          -6501.0941         0.0000     -6501.0941     -6501.0941         0.0000          -1510.4213     -1539.2840     23823.1240     -1510.4213     -1539.2840
ENERGY:    3679       221.8678       154.2216         0.0000         0.0000          -7664.3867       786.0546         0.0000         0.0000         0.0000          -6502.2427         0.0000     -6502.2427     -6502.2427         0.0000          -1504.8987     -1543.5966     23823.1240     -1504.8987     -1543.5966
ENERGY:    3680       221.8843       154.2167         0.0000         0.0000          -7664.4310       786.0984         0.0000         0.0000         0.0000          -6502.2315         0.0000     -6502.2315     -6502.2315         0.0000          -1504.6550     -1543.1751     23823.1240     -1504.6550     -1543.1751
ENERGY:    3681       221.8685       154.2211         0.0000         0.0000          -7664.3908       786.0589         0.0000         0.0000         0.0000          -6502.2423         0.0000     -6502.2423     -6502.2423         0.0000          -1504.8592     -1543.5472     23823.1240     -1504.8592     -1543.5472
ENERGY:    3682       221.8679       154.2215         0.0000         0.0000          -7664.3869       786.0550         0.0000         0.0000         0.0000          -6502.2425         0.0000     -6502.2425     -6502.2425         0.0000          -1504.8906     -1543.5876     23823.1240     -1504.8906     -1543.5876
ENERGY:    3683       221.8678       154.2216         0.0000         0.0000          -7664.3867       786.0546         0.0000         0.0000         0.0000          -6502.2427         0.0000     -6502.2427     -6502.2427         0.0000          -1504.8987     -1543.5966     23823.1240     -1504.8987     -1543.5966
ENERGY:    3684       223.9134       154.2117         0.0000         0.0000          -7666.3950       786.6016         0.0000         0.0000         0.0000          -6501.6683         0.0000     -6501.6683     -6501.6683         0.0000          -1526.4706     -1542.2624     23823.1240     -1526.4706     -1542.2624
ENERGY:    3685       222.1720       154.2082         0.0000         0.0000          -7665.0998       786.2508         0.0000         0.0000         0.0000          -6502.4688         0.0000     -6502.4688     -6502.4688         0.0000          -1508.6477     -1543.0932     23823.1240     -1508.6477     -1543.0932
ENERGY:    3686       222.2774       154.2069         0.0000         0.0000          -7665.2317       786.2868         0.0000         0.0000         0.0000          -6502.4607         0.0000     -6502.4607     -6502.4607         0.0000          -1509.7916     -1542.9976     23823.1240     -1509.7916     -1542.9976
ENERGY:    3687       222.1819       154.2080         0.0000         0.0000          -7665.1130       786.2544         0.0000         0.0000         0.0000          -6502.4687         0.0000     -6502.4687     -6502.4687         0.0000          -1508.7546     -1543.0822     23823.1240     -1508.7546     -1543.0822
ENERGY:    3688       222.1730       154.2082         0.0000         0.0000          -7665.1012       786.2511         0.0000         0.0000         0.0000          -6502.4688         0.0000     -6502.4688     -6502.4688         0.0000          -1508.6586     -1543.0924     23823.1240     -1508.6586     -1543.0924
ENERGY:    3689       222.1739       154.2082         0.0000         0.0000          -7665.1021       786.2515         0.0000         0.0000         0.0000          -6502.4685         0.0000     -6502.4685     -6502.4685         0.0000          -1508.6625     -1543.0857     23823.1240     -1508.6625     -1543.0857
ENERGY:    3690       222.1730       154.2082         0.0000         0.0000          -7665.1012       786.2511         0.0000         0.0000         0.0000          -6502.4688         0.0000     -6502.4688     -6502.4688         0.0000          -1508.6586     -1543.0923     23823.1240     -1508.6586     -1543.0923
ENERGY:    3691       222.7835       153.9704         0.0000         0.0000          -7665.4036       786.6735         0.0000         0.0000         0.0000          -6501.9762         0.0000     -6501.9762     -6501.9762         0.0000          -1514.0833     -1538.8336     23823.1240     -1514.0833     -1538.8336
ENERGY:    3692       222.0023       154.1159         0.0000         0.0000          -7665.2237       786.4099         0.0000         0.0000         0.0000          -6502.6956         0.0000     -6502.6956     -6502.6956         0.0000          -1506.8977     -1541.4888     23823.1240     -1506.8977     -1541.4888
ENERGY:    3693       222.0178       154.1003         0.0000         0.0000          -7665.2427       786.4373         0.0000         0.0000         0.0000          -6502.6874         0.0000     -6502.6874     -6502.6874         0.0000          -1506.9984     -1541.1891     23823.1240     -1506.9984     -1541.1891
ENERGY:    3694       222.0032       154.1143         0.0000         0.0000          -7665.2257       786.4126         0.0000         0.0000         0.0000          -6502.6955         0.0000     -6502.6955     -6502.6955         0.0000          -1506.9034     -1541.4601     23823.1240     -1506.9034     -1541.4601
ENERGY:    3695       222.0024       154.1157         0.0000         0.0000          -7665.2240       786.4102         0.0000         0.0000         0.0000          -6502.6956         0.0000     -6502.6956     -6502.6956         0.0000          -1506.8984     -1541.4859     23823.1240     -1506.8984     -1541.4859
ENERGY:    3696       222.0025       154.1156         0.0000         0.0000          -7665.2240       786.4104         0.0000         0.0000         0.0000          -6502.6955         0.0000     -6502.6955     -6502.6955         0.0000          -1506.8966     -1541.4810     23823.1240     -1506.8966     -1541.4810
ENERGY:    3697       223.5197       153.8736         0.0000         0.0000          -7666.4570       786.7934         0.0000         0.0000         0.0000          -6502.2702         0.0000     -6502.2702     -6502.2702         0.0000          -1512.3347     -1539.9946     23823.1240     -1512.3347     -1539.9946
ENERGY:    3698       222.1904       154.0241         0.0000         0.0000          -7665.6939       786.5583         0.0000         0.0000         0.0000          -6502.9211         0.0000     -6502.9211     -6502.9211         0.0000          -1505.3085     -1540.8610     23823.1240     -1505.3085     -1540.8610
ENERGY:    3699       222.2661       154.0087         0.0000         0.0000          -7665.7726       786.5826         0.0000         0.0000         0.0000          -6502.9152         0.0000     -6502.9152     -6502.9152         0.0000          -1505.4724     -1540.7754     23823.1240     -1505.4724     -1540.7754
ENERGY:    3700       222.1974       154.0225         0.0000         0.0000          -7665.7020       786.5608         0.0000         0.0000         0.0000          -6502.9213         0.0000     -6502.9213     -6502.9213         0.0000          -1505.3235     -1540.8566     23823.1240     -1505.3235     -1540.8566
ENERGY:    3701       222.1963       154.0228         0.0000         0.0000          -7665.7006       786.5604         0.0000         0.0000         0.0000          -6502.9211         0.0000     -6502.9211     -6502.9211         0.0000          -1505.3193     -1540.8558     23823.1240     -1505.3193     -1540.8558
ENERGY:    3702       222.1974       154.0225         0.0000         0.0000          -7665.7020       786.5608         0.0000         0.0000         0.0000          -6502.9213         0.0000     -6502.9213     -6502.9213         0.0000          -1505.3235     -1540.8566     23823.1240     -1505.3235     -1540.8566
ENERGY:    3703       222.8549       153.9193         0.0000         0.0000          -7666.4380       786.8750         0.0000         0.0000         0.0000          -6502.7888         0.0000     -6502.7888     -6502.7888         0.0000          -1527.8327     -1539.1314     23823.1240     -1527.8327     -1539.1314
ENERGY:    3704       222.1749       153.9721         0.0000         0.0000          -7666.0467       786.7115         0.0000         0.0000         0.0000          -6503.1882         0.0000     -6503.1882     -6503.1882         0.0000          -1511.8479     -1540.0540     23823.1240     -1511.8479     -1540.0540
ENERGY:    3705       222.2077       153.9664         0.0000         0.0000          -7666.0864       786.7289         0.0000         0.0000         0.0000          -6503.1835         0.0000     -6503.1835     -6503.1835         0.0000          -1513.0316     -1539.9414     23823.1240     -1513.0316     -1539.9414
ENERGY:    3706       222.1778       153.9715         0.0000         0.0000          -7666.0508       786.7133         0.0000         0.0000         0.0000          -6503.1882         0.0000     -6503.1882     -6503.1882         0.0000          -1511.9647     -1540.0449     23823.1240     -1511.9647     -1540.0449
ENERGY:    3707       222.1769       153.9717         0.0000         0.0000          -7666.0495       786.7127         0.0000         0.0000         0.0000          -6503.1882         0.0000     -6503.1882     -6503.1882         0.0000          -1511.9266     -1540.0479     23823.1240     -1511.9266     -1540.0479
ENERGY:    3708       222.1767       153.9718         0.0000         0.0000          -7666.0492       786.7126         0.0000         0.0000         0.0000          -6503.1882         0.0000     -6503.1882     -6503.1882         0.0000          -1511.9187     -1540.0485     23823.1240     -1511.9187     -1540.0485
ENERGY:    3709       222.1769       153.9717         0.0000         0.0000          -7666.0495       786.7127         0.0000         0.0000         0.0000          -6503.1882         0.0000     -6503.1882     -6503.1882         0.0000          -1511.9266     -1540.0479     23823.1240     -1511.9266     -1540.0479
ENERGY:    3710       223.1598       153.8549         0.0000         0.0000          -7666.8340       786.9320         0.0000         0.0000         0.0000          -6502.8872         0.0000     -6502.8872     -6502.8872         0.0000          -1503.4724     -1562.1837     23823.1240     -1503.4724     -1562.1837
ENERGY:    3711       222.2301       153.9215         0.0000         0.0000          -7666.3686       786.8042         0.0000         0.0000         0.0000          -6503.4128         0.0000     -6503.4128     -6503.4128         0.0000          -1505.0420     -1562.6067     23823.1240     -1505.0420     -1562.6067
ENERGY:    3712       222.2770       153.9143         0.0000         0.0000          -7666.4172       786.8175         0.0000         0.0000         0.0000          -6503.4085         0.0000     -6503.4085     -6503.4085         0.0000          -1504.4218     -1562.5715     23823.1240     -1504.4218     -1562.5715
ENERGY:    3713       222.2344       153.9207         0.0000         0.0000          -7666.3736       786.8055         0.0000         0.0000         0.0000          -6503.4129         0.0000     -6503.4129     -6503.4129         0.0000          -1504.9768     -1562.6045     23823.1240     -1504.9768     -1562.6045
ENERGY:    3714       222.2337       153.9209         0.0000         0.0000          -7666.3729       786.8053         0.0000         0.0000         0.0000          -6503.4131         0.0000     -6503.4131     -6503.4131         0.0000          -1504.9894     -1562.6074     23823.1240     -1504.9894     -1562.6074
ENERGY:    3715       222.2334       153.9209         0.0000         0.0000          -7666.3724       786.8052         0.0000         0.0000         0.0000          -6503.4129         0.0000     -6503.4129     -6503.4129         0.0000          -1504.9928     -1562.6058     23823.1240     -1504.9928     -1562.6058
ENERGY:    3716       222.2337       153.9209         0.0000         0.0000          -7666.3729       786.8053         0.0000         0.0000         0.0000          -6503.4131         0.0000     -6503.4131     -6503.4131         0.0000          -1504.9894     -1562.6074     23823.1240     -1504.9894     -1562.6074
ENERGY:    3717       222.8026       153.9965         0.0000         0.0000          -7666.6394       787.0088         0.0000         0.0000         0.0000          -6502.8314         0.0000     -6502.8314     -6502.8314         0.0000          -1512.1510     -1561.2375     23823.1240     -1512.1510     -1561.2375
ENERGY:    3718       222.0562       153.9443         0.0000         0.0000          -7666.4678       786.8734         0.0000         0.0000         0.0000          -6503.5939         0.0000     -6503.5939     -6503.5939         0.0000          -1504.0370     -1562.1266     23823.1240     -1504.0370     -1562.1266
ENERGY:    3719       222.0636       153.9493         0.0000         0.0000          -7666.4860       786.8872         0.0000         0.0000         0.0000          -6503.5859         0.0000     -6503.5859     -6503.5859         0.0000          -1504.2327     -1562.0249     23823.1240     -1504.2327     -1562.0249
